Bille_August	Bille August is a Danish Academy Award-winning film and television director.
Carl_von_Clausewitz	Carl Philipp Gottfried von Clausewitz was a Prussian general and military theorist who stressed the "moral" and political aspects of war.
Brian_Aldiss	Brian Wilson Aldiss, OBE is an English writer and anthologies editor, best known for science fiction novels and short stories.
Alvar_Aalto	Hugo Alvar Henrik Aalto was a Finnish architect and designer, as well as a sculptor and painter.
Alain_Connes	Alain Connes is a French mathematician, currently Professor at the Collège de France, IHÉS, The Ohio State University and Vanderbilt University.
Allan_Dwan	Allan Dwan was a pioneering Canadian-born American motion picture director, producer and screenwriter.
Bob_Wills	James Robert "Bob" Wills was an American Western swing musician, songwriter, and bandleader.
Blind_Lemon_Jefferson	Blind Lemon Jefferson was an American blues and gospel singer, guitarist, and songwriter from Texas.
Columbia_University	Columbia University is a private Ivy League research university in Upper Manhattan, New York City.
Aeschylus	Aeschylus was an ancient Greek tragedian.
Amber_Road	The Amber Road was an ancient trade route for the transfer of amber from coastal areas of the North Sea and the Baltic Sea to the Mediterranean Sea.
Bill_Clinton	William Jefferson "Bill" Clinton is an American politician who served as the 42nd President of the United States from 1993 to 2001.
Charles_Sanders_Peirce	Charles Sanders Peirce was an American philosopher, logician, mathematician, and scientist who is sometimes known as "the father of pragmatism."
BBC_Radio_1	BBC Radio 1 is a British radio station operated by the British Broadcasting Corporation which also broadcasts internationally, specialising in modern and current popular music and chart hits throughout the day.
Alexander_Grothendieck	Alexander Grothendieck was a German-born French mathematician who became the leading figure in the creation of modern algebraic geometry.
Carl_Friedrich_Gauss	Johann Carl Friedrich Gauss was a German mathematician who contributed significantly to many fields, including number theory, algebra, statistics, analysis, differential geometry, geodesy, geophysics, mechanics, electrostatics, astronomy, matrix theory, and optics.
Alcoholics_Anonymous	Alcoholics Anonymous is an international mutual aid fellowship founded in 1935 by Bill Wilson and Dr. Bob Smith in Akron, Ohio.
Andre_Agassi	Andre Kirk Agassi is an American retired professional tennis player and former World No. 1, who was one of the game's most dominant players from the early 1990s to the mid-2000s.
Amerigo_Vespucci	Amerigo Vespucci was an Italian explorer, financier, navigator and cartographer who first demonstrated that Brazil and the West Indies did not represent Asia's eastern outskirts as initially conjectured from Columbus' voyages, but instead constituted an entirely separate landmass hitherto unknown to Old Worlders.
Aristide_Maillol	Aristide Joseph Bonaventure Maillol was a French sculptor, painter, and printmaker.
Antonio_Canova	Antonio Canova was an Italian neoclassical sculptor, famous for his marble sculptures.
Burhanuddin_Rabbani	Burhanuddin Rabbani was President of the Islamic State of Afghanistan from 1992 to 1996.
Britney_Spears	Britney Jean Spears is an American singer, dancer and actress.
Auguste_Rodin	François Auguste René Rodin, known as Auguste Rodin, was a French sculptor.
Claudius	Claudius was Roman emperor from 41 to 54.
American_Football_Conference	The American Football Conference is one of the two conferences of the National Football League. This conference and its counterpart, the National Football Conference, currently contain 16 teams each, making up the 32 teams of the NFL. Both conferences were created as part of the 1970 merger with the rival American Football League, with all ten of the former AFL teams and three NFL teams forming the AFC, and the remaining thirteen NFL clubs forming the NFC. A series of league expansions and division realignments have occurred since the merger, thus making the current total 16 clubs per each conference.
Blind_Blake	Arthur "Blind" Blake was an American blues and ragtime singer and guitarist.
Brian_Lara	Brian Charles Lara, TC, OCC, AM is a former Trinidadian international cricket player.
Blizzard_Entertainment	Blizzard Entertainment, Inc. is an American video game developer and publisher based in Irvine, California, and is currently a subsidiary of American company Activision Blizzard.
Adam_Weishaupt	Johann Adam Weishaupt was a German philosopher and founder of the Order of the Illuminati, a secret society.
Robert_Bellarmine	Saint Robert Bellarmine, S.J. was an Italian Jesuit and a Cardinal of the Catholic Church.
Barry_Bonds	Barry Lamar Bonds is an American former professional baseball left fielder who played 22 seasons in Major League Baseball with the Pittsburgh Pirates and San Francisco Giants.
Claude_Shannon	Claude Elwood Shannon was an American mathematician, electrical engineer, and cryptographer known as "the father of information theory".
British_Army	The British Army is the principal land warfare force of the United Kingdom.
Brian_Boitano	Brian Anthony Boitano is an American figure skater from Sunnyvale, California.
Aldous_Huxley	Aldous Leonard Huxley was an English writer, novelist, philosopher, and prominent member of the Huxley family.
Charles_Babbage	Charles Babbage was an English polymath.
British_Columbia	British Columbia is the westernmost province of Canada, with a population of more than 4 million people located between the Pacific Ocean and the Rocky Mountains.
BT_Group	BT Group plc is a holding company which owns British Telecommunications plc, a British multinational telecommunications services company with head offices in London, United Kingdom.
Bob_Costas	Robert Quinlan "Bob" Costas is an American sportscaster, on the air for NBC Sports television since the early 1980s.
British_Rail	British Railways, which from 1965 traded as British Rail, was the operator of most of the rail transport in Great Britain between 1948 and 1997.
Billy_Crystal	William Edward "Billy" Crystal is an American actor, writer, producer, director, comedian and television host.
Bela_Lugosi	Béla Ferenc Dezső Blaskó, better known as Bela Lugosi, was a Hungarian-American actor, famous for portraying Count Dracula in the 1931 film and for his roles in various other horror films.
Basel	Basel is a city in northwestern Switzerland on the river Rhine.
Baruch_Spinoza	Baruch Spinoza was a Dutch philosopher of Sephardi/Portuguese origin.
Bacardi	Bacardi Limited is the largest privately held, family-owned spirits company in the world.
American_National_Standards_Institute	The American National Standards Institute is a private non-profit organization that oversees the development of voluntary consensus standards for products, services, processes, systems, and personnel in the United States.
Chuck_D	Carlton Douglas Ridenhour, known professionally as Chuck D, is an American rapper, author, and producer.
Charlize_Theron	Charlize Theron is a South African and American actress and film producer.
Boris_Pasternak	Boris Leonidovich Pasternak was a Soviet Russian poet, novelist, and literary translator.
Andrei_Tarkovsky	Andrei Arsenyevich Tarkovsky was a Soviet filmmaker, writer, film editor, film theorist, theatre and opera director.
British_Museum	The British Museum is dedicated to Human history, art and culture, and is located in the Bloomsbury area of London.
Boston_Corbett	Thomas P. "Boston" Corbett was a Union Army soldier who shot and killed President Abraham Lincoln's assassin, John Wilkes Booth.
Bill_Bixby	Wilfred Bailey Everett "Bill" Bixby III was an American film and television actor, director, and frequent game-show panelist.
Clement_Attlee	Clement Richard Attlee, 1st Earl Attlee, was a British politician who was the Prime Minister of the United Kingdom from 1945 to 1951 and the Leader of the Labour Party from 1935 to 1955.
Catullus	Gaius Valerius Catullus was a Latin poet of the late Roman Republic who wrote in the neoteric style of poetry, which is about personal life rather than classical heroes.
Christopher_Marlowe	Christopher Marlowe, also known as Kit Marlowe, was an English playwright, poet and translator of the Elizabethan era.
Bohdan_Khmelnytsky	Zynoviy Bohdan Khmelnytsky, was the Hetman of the Zaporozhian Host of the Crown of the Kingdom of Poland in the Polish–Lithuanian Commonwealth. He led an uprising against the Commonwealth and its magnates which resulted in the creation of a state led by the Cossacks of Ukraine.
Brabham	Motor Racing Developments Ltd., commonly known as Brabham, was a British racing car manufacturer and Formula One racing team.
Carlo_Goldoni	Carlo Osvaldo Goldoni was an Italian playwright and librettist from the Republic of Venice.
Billy_Bob_Thornton	Billy Bob Thornton is an American actor, filmmaker, singer, songwriter, and musician.
Charles_Baudelaire	Charles Pierre Baudelaire was a French poet who also produced notable work as an essayist, art critic, and pioneering translator of Edgar Allan Poe.
Brownie_McGhee	Walter Brown "Brownie" McGhee was an African-American folk music and Piedmont blues singer and guitarist, best known for his collaboration with the harmonica player Sonny Terry.
Beatrix_Potter	Helen Beatrix Potter was an English writer, illustrator, natural scientist, and conservationist best known for her children's books featuring animals, such as those in The Tale of Peter Rabbit.
Craig_Charles	Craig Joseph Charles is a British actor, comedian, author, poet, television presenter and DJ. He is best known for playing Dave Lister in the science fiction sitcom Red Dwarf and Lloyd Mullaney in the soap opera Coronation Street, and as a funk and soul DJ. Charles first appeared on television as a performance poet, which led to minor presenting roles.
County_Fermanagh	County Fermanagh is one of the thirty-two counties of Ireland and one of the six counties of Northern Ireland.
Citizen_Kane	Citizen Kane is a 1941 American mystery drama film by Orson Welles, its producer, co-author, director and star.
Carl_Linnaeus	Carl Linnaeus, also known after his ennoblement as Carl von Linné, was a Swedish botanist, physician, and zoologist, who formalised the modern system of naming organisms called binomial nomenclature.
Boudica	Boudica was a queen of the British Celtic Iceni tribe who led an uprising against the occupying forces of the Roman Empire.
Burroughs_Corporation	The Burroughs Corporation was a major American manufacturer of business equipment.
Bill_Haley	William John Clifton "Bill" Haley was an American rock and roll musician.
Burt_Lancaster	Burton Stephen "Burt" Lancaster was an American film actor.
Charles_Dickens	Charles John Huffam Dickens was an English writer and social critic.
