Beatrix_Potter	Helen Beatrix Potter was an English writer, illustrator, natural scientist, and conservationist best known for her children's books featuring animals, such as those in The Tale of Peter Rabbit. Born into a privileged household, Potter was educated by governesses and grew up isolated from other children.
Bede	Bede, also referred to as Saint Bede or the Venerable Bede, was an English monk at the monastery of Saint Peter and its companion monastery, Saint Paul's, now Monkwearmouth–Jarrow Abbey, then in the Kingdom of Northumbria of the Angles.
Beechcraft	Beechcraft Corporation is an American manufacturer of general aviation and military aircraft, ranging from light single-engined aircraft to twin-engined turboprop transports, and military trainers.
Bela_Lugosi	Béla Ferenc Dezső Blaskó, better known as Bela Lugosi, was a Hungarian-American actor, famous for portraying Count Dracula in the 1931 film and for his roles in various other horror films.
Belize	Belize, formerly British Honduras, is a country on the eastern coast of Central America.
Bell_Labs	Nokia Bell Labs is an American research and scientific development company, owned by Finnish company Nokia.
Benelux	The Benelux Union is a politico-economic union of three neighbouring states in western Europe: Belgium, the Netherlands, and Luxembourg.
Benin	Benin, officially the Republic of Benin and formerly Dahomey, is a country in West Africa.
Benjamin_Disraeli	Benjamin Disraeli, 1st Earl of Beaconsfield, was a British politician and writer who twice served as Prime Minister of the United Kingdom.
Benny_Andersson	Göran Bror Benny Andersson is a Swedish musician, composer, member of the Swedish music group ABBA, and co-composer of the musicals Chess, Kristina från Duvemåla, and Mamma Mia!. For the 2008 film version of Mamma Mia!, he worked also as an executive producer.
Benoit_Mandelbrot	Benoit B.  Mandelbrot  was a Polish-born, French and American mathematician with broad interests in the practical sciences, especially regarding what he labeled as "the art of roughness" of physical phenomena and "the uncontrolled element in life."
BeOS	BeOS is an operating system for personal computers first developed by Be Inc. in 1991.
Berkeley_DB	Berkeley DB is a software library intended to provide a high-performance embedded database for key/value data.
Berlin_Wall	The Berlin Wall was a barrier that divided Berlin from 1961 to 1989.
Bermuda	Bermuda is a British Overseas Territory, member of the Caribbean Community, situated in the North Atlantic Ocean, off the east shore of North America about 1070 km east-southeast of Cape Hatteras, North Carolina, 1236 km south of Cape Sable Island, Nova Scotia, and 1578 km north of San Juan, Puerto Rico and lies 1544 km north of Road Town, British Virgin Islands.
Bernardino_Ochino	Bernardino Ochino was an Italian, who was raised a Roman Catholic and later turned to Protestantism.
Berthe_Morisot	Berthe Marie Pauline Morisot was a painter and a member of the circle of painters in Paris who became known as the Impressionists.
Bertrand_Russell	Bertrand Arthur William Russell, 3rd Earl Russell, was a British philosopher, logician, mathematician, historian, writer, social critic, political activist and Nobel laureate.
Bicycle	A bicycle, often called a bike or cycle, is a human-powered, pedal-driven, single-track vehicle, having two wheels attached to a frame, one behind the other.
Big_Audio_Dynamite	Big Audio Dynamite is a British musical group formed in 1984 by the ex-guitarist and singer of The Clash, Mick Jones.
Bill_Bixby	Wilfred Bailey Everett "Bill" Bixby III was an American film and television actor, director, and frequent game-show panelist.
Bill_Clinton	William Jefferson "Bill" Clinton is an American politician who served as the 42nd President of the United States from 1993 to 2001.
Bill_Haley	William John Clifton "Bill" Haley was an American rock and roll musician.
Bill_Joy	William Nelson "Bill" Joy is an American computer scientist.
Bill_Watterson	William Boyd "Bill" Watterson II is an American cartoonist and the author of the comic strip Calvin and Hobbes, which was syndicated from 1985 to 1995.
Bille_August	Bille August is a Danish Academy Award-winning film and television director.
Billy_Bob_Thornton	Billy Bob Thornton is an American actor, filmmaker, singer, songwriter, and musician.
Billy_Crystal	William Edward "Billy" Crystal is an American actor, writer, producer, director, comedian and television host.
Bing_Crosby	Harry Lillis "Bing" Crosby, Jr. was an American singer and actor.
Bipolar_disorder	Bipolar disorder, also known as manic depression, is a mental disorder with periods of depression and periods of elevated mood.
Bishkek	Bishkek, formerly Pishpek and Frunze, is the capital and largest city of the Kyrgyz Republic.
Bitola	Bitola is a city in the southwestern part of the Republic of Macedonia.
Bjarne_Stroustrup	Bjarne Stroustrup is a Danish computer scientist, most notable for the creation and development of the widely used C++ programming language.
Blaise_Pascal	 Blaise Pascal was a French mathematician, physicist, inventor, writer and Christian philosopher.
Blazing_Saddles	Blazing Saddles is a 1974 American satirical Western comedy film directed by Mel Brooks.
Bletchley_Park	Bletchley Park was the central site for British codebreakers during World War II.
Blind_Blake	Arthur "Blind" Blake was an American blues and ragtime singer and guitarist.
Blind_Lemon_Jefferson	Blind Lemon Jefferson was an American blues and gospel singer, guitarist, and songwriter from Texas.
Blizzard_Entertainment	Blizzard Entertainment, Inc. is an American video game developer and publisher based in Irvine, California, and is currently a subsidiary of American company Activision Blizzard.
Bluetongue_disease	Bluetongue disease is a non-contagious, insect-borne, viral disease of ruminants, mainly sheep and less frequently cattle, goats, buffalo, deer, dromedaries, and antelope.
Bluetooth_Special_Interest_Group	The Bluetooth Special Interest Group is the body that oversees the development of Bluetooth standards and the licensing of the Bluetooth technologies and trademarks to manufacturers.
Blythe_Danner	Blythe Katherine Danner is an American actress of film, television and stage.
BMW	Bayerische Motoren Werke AG, usually known under its abbreviation BMW, is a German luxury vehicle, motorcycle, and engine manufacturing company founded in 1916. Headquartered in Munich, Bavaria, Germany.
Bob_Costas	Robert Quinlan "Bob" Costas is an American sportscaster, on the air for NBC Sports television since the early 1980s.
Bob_Hawke	Robert James Lee "Bob" Hawke is an Australian politician who was the Prime Minister of Australia and the Leader of the Labor Party from 1983 to 1991.
Bob_Wills	James Robert "Bob" Wills was an American Western swing musician, songwriter, and bandleader.
Bobby_Charlton	Sir Robert "Bobby" Charlton CBE is an English former football player, regarded as one of the greatest midfielders of all time, and an essential member of the England team who won the World Cup in 1966, the year he also won the Ballon d'Or.
Bodhidharma	Bodhidharma  was a Buddhist monk who lived during the 5th or 6th century.
Bogie	A bogie is a chassis or framework carrying wheels, attached to a vehicle, thus serving as a modular subassembly of wheels and axles.
Bohdan_Khmelnytsky	Zynoviy Bohdan Khmelnytsky, was the Hetman of the Zaporozhian Host of the Crown of the Kingdom of Poland in the Polish–Lithuanian Commonwealth. He led an uprising against the Commonwealth and its magnates which resulted in the creation of a state led by the Cossacks of Ukraine.
Bollywood	Bollywood is the sobriquet for the Hindi language film industry based in Mumbai, India.
Bolsheviks	The Bolsheviks, originally also Bolshevists or Bolsheviki were a faction of the Marxist Russian Social Democratic Labour Party which split apart from the Menshevik faction at the Second Party Congress in 1903.
Bonn	The Federal City of Bonn is a city on the banks of the Rhine in the German state of North Rhine-Westphalia, with a population of 311,287.
Boogie_Down_Productions	Boogie Down Productions was a hip hop group, originally composed of Josh Bell, Ethan Osman, KRS-One, D-Nice, and DJ Scott La Rock.
Boris_Pasternak	Boris Leonidovich Pasternak was a Soviet Russian poet, novelist, and literary translator.
Borland	Borland Software Corporation is a software company that facilitates software deployment projects.
Borneo	Borneo is the third-largest island in the world and the largest island in Asia.
Bornholm	Bornholm is a Danish island in the Baltic Sea, to the east of the rest of Denmark, south of Sweden, northeast of Germany and north of the westernmost part of Poland.
Bosphorus	The Bosphorus or Bosporus is a narrow, natural strait and internationally significant waterway located in northwestern Turkey.
Boston_Corbett	Thomas P. "Boston" Corbett was a Union Army soldier who shot and killed President Abraham Lincoln's assassin, John Wilkes Booth.
Boston_Red_Sox	The Boston Red Sox are an American professional baseball team based in Boston, Massachusetts.
Botswana	Botswana, officially the Republic of Botswana, is a landlocked country located in Southern Africa.
Boudica	Boudica was a queen of the British Celtic Iceni tribe who led an uprising against the occupying forces of the Roman Empire.
Bovril	Bovril is the trademarked name of a thick, salty meat extract, developed in the 1870s by John Lawson Johnston.
Brabham	Motor Racing Developments Ltd., commonly known as Brabham, was a British racing car manufacturer and Formula One racing team.
Brainfuck	Brainfuck is an esoteric programming language created in 1993 by Urban Müller, and notable for its extreme minimalism.
Bram_Stoker	Abraham "Bram" Stoker was an Irish author, best known today for his 1897 Gothic novel Dracula. During his lifetime, he was better known as the personal assistant of actor Henry Irving and business manager of the Lyceum Theatre in London, which Irving owned.
Brian_Aldiss	Brian Wilson Aldiss, OBE is an English writer and anthologies editor, best known for science fiction novels and short stories.
Brian_Boitano	Brian Anthony Boitano is an American figure skater from Sunnyvale, California.
Brian_De_Palma	Brian Russell De Palma is an American film director and screenwriter.
Brian_Kernighan	Brian Wilson Kernighan is a Canadian computer scientist who worked at Bell Labs alongside Unix creators Ken Thompson and Dennis Ritchie and contributed to the development of Unix.
Brian_Lara	Brian Charles Lara, TC, OCC, AM is a former Trinidadian international cricket player.
Brigitte_Bardot	Brigitte Anne-Marie Bardot is a French actress, singer and fashion model, who later became an animal rights activist.
Brion_Gysin	Brion Gysin was a painter, writer, sound poet, and performance artist born in Taplow, Buckinghamshire.
Brisbane_Broncos	The Brisbane Broncos are an Australian professional rugby league football club based in the city of Brisbane, the capital of the state of Queensland.
Brisbane_Lions	The Brisbane Lions are an Australian rules football club which plays in the Australian Football League. The club is based in Brisbane, Queensland, Australia.
British_Airways	British Airways, often shortened to BA, is the flag carrier and the largest airline in the United Kingdom based on fleet size.
British_Army	The British Army is the principal land warfare force of the United Kingdom.
British_Columbia	British Columbia is the westernmost province of Canada, with a population of more than 4 million people located between the Pacific Ocean and the Rocky Mountains.
British_Empire	The British Empire comprised the dominions, colonies, protectorates, mandates and other territories ruled or administered by the United Kingdom and its predecessor states.
British_Isles	The British Isles are a group of islands off the north-western coast of continental Europe that consist of the islands of Great Britain, Ireland and over six thousand smaller isles.
British_Museum	The British Museum is dedicated to Human history, art and culture, and is located in the Bloomsbury area of London.
British_Rail	British Railways, which from 1965 traded as British Rail, was the operator of most of the rail transport in Great Britain between 1948 and 1997.
British_Virgin_Islands	The British Virgin Islands, officially the Virgin Islands, is a British overseas territory located in the Caribbean to the east of Puerto Rico.
Britney_Spears	Britney Jean Spears is an American singer, dancer and actress.
Bronski_Beat	Bronski Beat were a popular British synthpop trio who achieved success in the mid-1980s, particularly with the 1984 chart hit "Smalltown Boy".
Bronze_Star_Medal	The Bronze Star Medal, unofficially the Bronze Star, is a United States decoration awarded to members of the United States Armed Forces for either heroic achievement, heroic service, meritorious achievement, or meritorious service in a combat zone.
Brown_University	Brown University is a private Ivy League research university in Providence, Rhode Island, United States, founded in 1764 as "The College in the English Colony of Rhode Island and Providence Plantations."
Brownie_McGhee	Walter Brown "Brownie" McGhee was an African-American folk music and Piedmont blues singer and guitarist, best known for his collaboration with the harmonica player Sonny Terry.
Bruce_Perens	Bruce Perens is an American computer programmer and advocate in the free software movement.
Brunei	Brunei, officially the Nation of Brunei, the Abode of Peace, is a sovereign state located on the north coast of the island of Borneo in Southeast Asia.
BT_Group	BT Group plc is a holding company which owns British Telecommunications plc, a British multinational telecommunications services company with head offices in London, United Kingdom.
Buckingham_Palace	Buckingham Palace is the London residence and administrative headquarters of the reigning monarch of the United Kingdom.
Buckminster_Fuller	Richard Buckminster "Bucky" Fuller was an American architect, systems theorist, author, designer, and inventor.
Bugzilla	Bugzilla is a web-based general-purpose bugtracker and testing tool originally developed and used by the Mozilla project, and licensed under the Mozilla Public License.
Building_society	A building society is a financial institution owned by its members as a mutual organization.
Burgess_Shale	The Burgess Shale Formation is a fossil-bearing deposit exposed in the Canadian Rockies of British Columbia, Canada.
Burhanuddin_Rabbani	Burhanuddin Rabbani was President of the Islamic State of Afghanistan from 1992 to 1996.
Burkina_Faso	Burkina Faso is a landlocked country in West Africa around 274200 km2 in size.
Burroughs_Corporation	The Burroughs Corporation was a major American manufacturer of business equipment.
Burt_Lancaster	Burton Stephen "Burt" Lancaster was an American film actor.
Calista_Flockhart	Calista Kay Flockhart is an American actress, widely known for her roles on television in Ally McBeal, Brothers & Sisters and Supergirl. She has been featured in a number of films including The Birdcage and A Midsummer Night's Dream. Flockhart is a Golden Globe Award and Screen Actors Guild Award winner and has received three Emmy Award nominations.
Calvin_Coolidge	John Calvin Coolidge Jr. was the 30th President of the United States. A Republican lawyer from Vermont, Coolidge worked his way up the ladder of Massachusetts state politics, eventually becoming governor of that state.
Cameroon	Cameroon, officially the Republic of Cameroon, is a country in Central Africa . It is bordered by Nigeria to the west; Chad to the northeast; the Central African Republic to the east; and Equatorial Guinea, Gabon, and the Republic of the Congo to the south.
Camille_Pissarro	Camille Pissarro was a Danish-French Impressionist and Neo-Impressionist painter born on the island of St Thomas. His importance resides in his contributions to both Impressionism and Post-Impressionism.
Camp_David	Camp David is the country retreat of the President of the United States.
Canadian_Pacific_Railway	The Canadian Pacific Railway, formerly also known as CP Rail between 1968 and 1996, is a historic Canadian Class I railroad incorporated in 1881.
Canadian_Shield	The Canadian Shield, also called the Laurentian Plateau, or ', is a large area of exposed Precambrian igneous and high-grade metamorphic rocks that forms the ancient geological core of the North American continent. Composed of igneous rock resulting from its long volcanic history, the area is covered by a thin layer of soil.
Canary_Islands	The Canary Islands, also known as the Canaries, are an archipelago and autonomous community of Spain located just off the southern coast of Morocco, 100 km west of its southern border.
Candidiasis	Candidiasis is a fungal infection due to any type of Candida. When it affects the mouth, it is commonly called thrush. Signs and symptoms include white patches on the tongue or other areas of the mouth and throat.
Capcom	, or Capcom, is a Japanese developer and publisher of video games, known for creating multi-million-selling franchises such as Mega Man, Street Fighter, Resident Evil, Devil May Cry, Ace Attorney, and Monster Hunter, as well as games based on the Disney animated properties.
Cape_Breton_Island	Cape Breton Island is an island on the Atlantic coast of North America.
Cape_Town	Cape Town is a coastal city in South Africa.
Carbide	In chemistry, a carbide is a compound composed of carbon and a less electronegative element.
Carbonate	In chemistry, a carbonate is a salt of carbonic acid, characterized by the presence of the carbonate ion,. The name may also mean an ester of carbonic acid, an organic compound containing the carbonate group C2. The term is also used as a verb, to describe carbonation: the process of raising the concentrations of carbonate and bicarbonate ions in water to produce carbonated water and other carbonated beverageseither by the addition of carbon dioxide gas under pressure, or by dissolving carbonate or bicarbonate salts into the water.
Caribbean_Sea	The Caribbean Sea is a sea of the Atlantic Ocean in the tropics of the Western Hemisphere.
Carl_Barks	Carl Barks was an American cartoonist, author, and painter.
Carl_Friedrich_Gauss	Johann Carl Friedrich Gauss was a German mathematician who contributed significantly to many fields, including number theory, algebra, statistics, analysis, differential geometry, geodesy, geophysics, mechanics, electrostatics, astronomy, matrix theory, and optics.
Carl_Linnaeus	Carl Linnaeus, also known after his ennoblement as Carl von Linné, was a Swedish botanist, physician, and zoologist, who formalised the modern system of naming organisms called binomial nomenclature.
Carl_Menger	Carl Menger was an Austrian economist and the founder of the Austrian School of economics.
Carl_Sagan	Carl Edward Sagan was an American astronomer, cosmologist, astrophysicist, astrobiologist, author, science popularizer, and science communicator in astronomy and other natural sciences.
Carl_von_Clausewitz	Carl Philipp Gottfried von Clausewitz was a Prussian general and military theorist who stressed the "moral" and political aspects of war.
Carlo_Collodi	Carlo Lorenzini, better known by the pen name Carlo Collodi, was a children's writer born in the Grand Duchy of Tuscany and writer of the world-renowned fairy tale novel The Adventures of Pinocchio.
Carlo_Goldoni	Carlo Osvaldo Goldoni was an Italian playwright and librettist from the Republic of Venice.
Carol_Kane	Carolyn Laurie "Carol" Kane is an American stage, screen and television actress.
Carolina_Panthers	The Carolina Panthers are a professional American football team based in Charlotte, North Carolina.
Cary_Elwes	Ivan Simon Cary Elwes, known professionally as Cary Elwes, is an English actor, screenwriter and author known for his roles in The Princess Bride, Glory, Robin Hood: Men in Tights, Days of Thunder, Bram Stoker's Dracula, Hot Shots!, Twister, The Jungle Book, Liar, Liar and as Dr. Lawrence Gordon in Saw. He has also had recurring roles in television series such as The X-Files and Psych. He currently stars in the Crackle series, The Art of More.
Caspar_David_Friedrich	Caspar David Friedrich was a 19th-century German Romantic landscape painter, generally considered the most important German artist of his generation.
Catalonia	Catalonia is an autonomous community of Spain, located on the northeastern extremity of the Iberian Peninsula.
Catullus	Not to be confused with Romans named "Catulus", see Catulus.
Cayman_Islands	The Cayman Islands is a British Overseas Territory in the western Caribbean Sea.
Cecilia_Beaux	Cecilia Beaux was an American society portraitist, in the manner of John Singer Sargent.
Celestines	Celestines were a Roman Catholic monastic order, a branch of the Benedictines, founded in 1244.
Central_African_Republic	The Central African Republic is a landlocked country in Central Africa.
Central_Asia	Central Asia or Middle Asia is the core region of the Asian continent and stretches from the Caspian Sea in the west to China in the east and from Afghanistan in the south to Russia in the north.
Central_Europe	Central Europe lies between Eastern and Western Europe.
Central_Pacific_Railroad	The Central Pacific Railroad is the former name of the railroad network built between California and Utah, US, that built eastwards from the West Coast in the 1860s, to complete the western part of the "First Transcontinental Railroad" in North America.
Central_pontine_myelinolysis	Central pontine myelinolysis, also known as osmotic demyelination syndrome or central pontine demyelination, is a neurological disease caused by severe damage of the myelin sheath of nerve cells in the brainstem, more precisely in the area termed the pons, predominately of iatrogenic etiology.
Central_Powers	The Central Powers, consisting of Germany,, the Ottoman Empire and Bulgaria – hence also known as the Quadruple Alliance – was one of the two main factions during World War I. It faced and was defeated by the Allied Powers that had formed around the Triple Entente, after which it was dissolved.
Cesare_Borgia	Cesare Borgia, Duke of Valentinois, was an Italian condottiero, nobleman, politician, and cardinal, whose fight for power was a major inspiration for The Prince by Machiavelli.
Cessna	The Cessna Aircraft Company is an American general aviation aircraft manufacturing corporation headquartered in Wichita, Kansas.
Chagas_disease	Chagas disease, also known as American trypanosomiasis, is a tropical parasitic disease caused by the protozoan Trypanosoma cruzi. It is spread mostly by insects known as Triatominae or kissing bugs.
Chaldea	Chaldea or Chaldaea was a Semitic nation between the late 10th and mid-6th centuries BC, after which its peoples were absorbed into Babylonia.
Challenger_Deep	The Challenger Deep is the deepest known point in the Earth's seabed hydrosphere, with a depth of 10898 to by direct measurement from submersibles, and slightly more by sonar bathymetry.
Channel_Islands	The Channel Islands are an archipelago in the English Channel, off the French coast of Normandy.
Channel_Tunnel	The Channel Tunnel  is a rail tunnel linking Folkestone, Kent, in the United Kingdom, with Coquelles, Pas-de-Calais, near Calais in northern France, beneath the English Channel at the Strait of Dover.
Chaos_Computer_Club	The Chaos Computer Club is Europe's largest association of hackers.
Chaosium	Chaosium Inc. is one of the oldest publishers of role-playing games still in existence.
Charles_Babbage	Charles Babbage was an English polymath.
Charles_Baudelaire	Charles Pierre Baudelaire was a French poet who also produced notable work as an essayist, art critic, and pioneering translator of Edgar Allan Poe.
Charles_Dickens	Charles John Huffam Dickens was an English writer and social critic.
Charles_Evans_Hughes	Charles Evans Hughes, Sr. was an American statesman, lawyer, and Republican politician from New York.
Charles_Lyell	Sir Charles Lyell, 1st Baronet, was a British lawyer and the foremost geologist of his day.
Charles_Messier	Charles Messier was a French astronomer most notable for publishing an astronomical catalogue consisting of nebulae and star clusters that came to be known as the 110 "Messier objects".
Charles_Mingus	Charles Mingus Jr. was an American jazz double bassist, composer and bandleader.
Charles_Proteus_Steinmetz	Charles Proteus Steinmetz was a Prussian-born American mathematician and electrical engineer and professor at Union College.
Charles_Sanders_Peirce	Charles Sanders Peirce was an American philosopher, logician, mathematician, and scientist who is sometimes known as "the father of pragmatism."
Charles_Tupper	Sir Charles Tupper, 1st Baronet, was a Canadian father of Confederation: as the Premier of Nova Scotia from 1864 to 1867, he led Nova Scotia into Confederation.
Charlize_Theron	Charlize Theron is a South African and American actress and film producer.
Chechnya	The Chechen Republic, commonly referred to as Chechnya, also spelled Chechnia or Chechenia, sometimes referred to as Ichkeria, is a federal subject of Russia.
Chet_Atkins	Chester Burton "Chet" Atkins was an American musician, occasional vocalist, songwriter, and record producer, who along with Owen Bradley and Bob Ferguson, among others, created the country music style that came to be known as the Nashville sound, which expanded country music's appeal to adult pop music fans.
Chiapas	Chiapas, officially the Free and Sovereign State of Chiapas, is one of the 31 states that, with the Federal District, make up the 32 federal entities of Mexico.
Chicago_Bears	The Chicago Bears are a professional American football team based in Chicago, Illinois.
Chicago_Cubs	The Chicago Cubs are an American professional baseball team based in Chicago, Illinois.
Chicago_White_Sox	The Chicago White Sox are an American professional baseball team based in Chicago, Illinois.
Chile	Chile, officially the Republic of Chile, is a South American country occupying a long, narrow strip of land between the Andes to the east and the Pacific Ocean to the west.
Chives	Chives is the common name of Allium schoenoprasum, an edible species of the Allium genus.
Chlamydia_infection	Chlamydia infection, often simply known as Chlamydia, is a sexually transmitted infection caused by the bacterium Chlamydia trachomatis. Most people who are infected have no symptoms.
Chris_Cunningham	Chris Cunningham is a British video artist.
Chris_Marker	Chris Marker was a French writer, photographer, documentary film director, multimedia artist and film essayist.
Chris_Sarandon	Christopher "Chris" Sarandon, Jr. is an American actor who is known best for playing Prince Humperdinck in the movie The Princess Bride, the vampire Jerry Dandrige in Fright Night and Detective Mike Norris in the first entry of the Child's Play series, and for providing the voice of Jack Skellington in The Nightmare Before Christmas. He was nominated for an Academy Award for Best Supporting Actor for his performance as Leon Shermer in Dog Day Afternoon.
Christiaan_Barnard	Christiaan Neethling Barnard was a South African cardiac surgeon who performed the world's first successful human-to-human heart transplant.
Christian_Doppler	Christian Andreas Doppler was an Austrian mathematician and physicist.
Christianity	Christianity is a monotheistic religion based on the life and teachings of Jesus Christ, who serves as the focal point for the religion.
Christine_de_Pizan	Christine de Pizan was an Italian French late medieval author.
Christopher_Alexander	Christopher Wolfgang Alexander is a widely influential architect and design theorist, and currently emeritus professor at the University of California, Berkeley.
Christopher_Guest	Christopher Haden-Guest, 5th Baron Haden-Guest, better known as Christopher Guest, is an English-American screenwriter, composer, musician, director, actor, and comedian who holds dual British and American citizenship.
Christopher_Marlowe	Christopher Marlowe, also known as Kit Marlowe, was an English playwright, poet and translator of the Elizabethan era.
Chrysler	FCA US LLC, also known as Fiat Chrysler or simply Chrysler, is the American subsidiary of Fiat Chrysler Automobiles N.V., an Italian controlled automobile manufacturer registered in the Netherlands with headquarters in London, U.K., for tax purposes.
Chrysler_Building	The Chrysler Building is an Art Deco-style skyscraper located on the East Side of Midtown Manhattan in New York City, at the intersection of 42nd Street and Lexington Avenue in the Turtle Bay neighborhood.
Chuck_D	Carlton Douglas Ridenhour, known professionally as Chuck D, is an American rapper, author, and producer.
Chuck_Jones	Charles Martin "Chuck" Jones was an American animator, filmmaker, cartoonist, author, artist, and screenwriter, best known for his work with Warner Bros. Cartoons on the Looney Tunes and Merrie Melodies shorts.
Chuck_Yeager	Charles Elwood "Chuck" Yeager is a former United States Air Force officer and record-setting test pilot.
Cimabue	Cimabue, also known as Cenni di Pepo or Cenni di Pepi, was a Florentine painter and designer of mosaics.
Circuit_Park_Zandvoort	Circuit Park Zandvoort is a motorsport race track located in the dunes north of Zandvoort, Netherlands, near the North Sea coast line.
Citizen_Kane	Citizen Kane is a 1941 American mystery drama film by Orson Welles, its producer, co-author, director and star.
Civilian_Conservation_Corps	The Civilian Conservation Corps was a public work relief program that operated from 1933 to 1942 in the United States for unemployed, unmarried men from relief families as part of the New Deal.
Clarence_Brown	Clarence Leon Brown was an American film director.
Clark_Ashton_Smith	Clark Ashton Smith was a self-educated American poet, sculptor, painter and author of fantasy, horror and science fiction short stories.
Claude_Debussy	Achille-Claude Debussy, known since the 1890s as Claude-Achille Debussy or Claude Debussy, was a French composer.
Claude_Louis_Berthollet	Claude Louis Berthollet was a Savoyard-French chemist who became vice president of the French Senate in 1804.
Claude_Monet	Oscar-Claude Monet was a founder of French Impressionist painting, and the most consistent and prolific practitioner of the movement's philosophy of expressing one's perceptions before nature, especially as applied to plein-air landscape painting.
Claude_Shannon	Claude Elwood Shannon was an American mathematician, electrical engineer, and cryptographer known as "the father of information theory".
Claudio_Monteverdi	Claudio Giovanni Antonio Monteverdi was an Italian composer, gambist, singer, and Catholic priest.
Claudius	Claudius was Roman emperor from 41 to 54.
Claudius_Aelianus	Claudius Aelianus, often seen as just Aelian, born at Praeneste, was a Roman author and teacher of rhetoric who flourished under Septimius Severus and probably outlived Elagabalus, who died in 222.
Claus_Sluter	Claus Sluter was a sculptor of Dutch origin.
Clement_Attlee	Clement Richard Attlee, 1st Earl Attlee, was a British politician who was the Prime Minister of the United Kingdom from 1945 to 1951 and the Leader of the Labour Party from 1935 to 1955.
Climate	Climate is the statistics of weather, usually over a 30-year interval.
Clipperton_Island	Clipperton Island is an uninhabited 6 km2 coral atoll in the eastern Pacific Ocean off the coast of Central America.
CLU_(programming_language)	CLU is a pioneering programming language created at the Massachusetts Institute of Technology by Barbara Liskov and her students between 1974 and 1975.
Cluny	Cluny or Clugny is a commune in the Saône-et-Loire department of the region of Bourgogne-Franche-Comté, in eastern France.
Clyde_Tombaugh	Clyde William Tombaugh was an American astronomer.
COBOL	COBOL is a compiled English-like computer programming language designed for business use.
Coleco	Coleco Inc. is an American company founded in 1932 by Maurice Greenberg as "Connecticut Leather Company". It became a highly successful toy company in the 1980s, known for its mass-produced version of Cabbage Patch Kids dolls and its video game consoles, the Coleco Telstar dedicated consoles and ColecoVision.
Colin_Maclaurin	Colin Maclaurin was a Scottish mathematician who made important contributions to geometry and algebra.
College_football	College football is American football played by teams of student athletes fielded by American universities, colleges, and military academies, or Canadian football played by teams of student athletes fielded by Canadian universities.
Color_blindness	Color blindness, also known as color vision deficiency, is the decreased ability to see color or differences in color.
Colossae	Colossae was an ancient city of Phrygia in Asia Minor, and was the location of a Christian community to which the Apostle Paul addressed a canonically accepted epistle, which is known for its content's exaltation of the supremacy of Christianity's namesake.
Columbanus	Columbanus, also known as St. Columban, was an Irish missionary notable for founding a number of monasteries from around 590 in the Frankish and Lombard kingdoms, most notably Luxeuil Abbey in present-day France and Bobbio Abbey in present-day Italy.
Columbia_University	Columbia University is a private Ivy League research university in Upper Manhattan, New York City.
Commodore_International	Commodore International was a North American home computer and electronics manufacturer.
Common_Language_Infrastructure	The Common Language Infrastructure is an open specification developed by Microsoft and standardized by ISO and ECMA that describes executable code and a runtime environment that allows multiple high-level languages to be used on different computer platforms without being rewritten for specific architectures.
Common_Lisp	Common Lisp is a dialect of the Lisp programming language, published in ANSI standard document ANSI INCITS 226-1994. The Common Lisp HyperSpec, a hyperlinked HTML version, has been derived from the ANSI Common Lisp standard.
Comoros	The Comoros, officially the Union of the Comoros, is a sovereign archipelago island nation in the Indian Ocean located at the northern end of the Mozambique Channel off the eastern coast of Africa between northeastern Mozambique and northwestern Madagascar.
Compaq	Compaq was a company founded in 1982 that developed, sold, and supported computers and related products and services.
Computer_animation	Computer animation is the process used for generating animated images.
Computer_programming	Computer programming is a process that leads from an original formulation of a computing problem to executable computer programs.
Conectiva	Conectiva was a company founded on August 28, 1995, in Curitiba, Paraná, Brazil, by a group of friends, among them Arnaldo Carvalho de Melo, who was a pioneer in the distribution of Linux and open source software in Brazilian Portuguese, Spanish and English for all of Latin America.
Connecticut	Connecticut is the southernmost state in the New England region of the northeastern United States.
Constantine_II_(emperor)	Constantine II was Roman Emperor from 337 to 340.
Constantinople	Constantinople was the capital city of the Roman/Byzantine Empire, and also of the brief Latin, and the later Ottoman empires.
Constantius_II	Constantius II was Roman Emperor from 337 to 361.
Continental_Europe	Continental Europe, also referred to as mainland Europe, or, by Europeans, simply the Continent, is the continuous continent of Europe, excluding surrounding islands.
Cook_Islands	The Cook Islands is a self-governing island country in the South Pacific Ocean in free association with New Zealand.
Coprophagia	Coprophagia or coprophagy is the consumption of feces.
Coral_66	CORAL is a programming language originally developed in 1964 at the Royal Radar Establishment, Malvern, UK, as a subset of JOVIAL.
Coral_Sea_Islands	The Coral Sea Islands Territory is an external territory of Australia which comprises a group of small and mostly uninhabited tropical islands and reefs in the Coral Sea, northeast of Queensland, Australia.
Cordwainer_Smith	Cordwainer Smith was the pen-name used by American author Paul Myron Anthony Linebarger for his science fiction works.
Coronary_artery_disease	Coronary artery disease, also known as ischemic heart disease, is a group of diseases that includes: stable angina, unstable angina, myocardial infarction, and sudden cardiac death.
Costa_Smeralda	The Costa Smeralda is a coastal area and tourist destination in northern Sardinia, Italy, with a length of some 20 km, although the term originally designated only a small stretch in the commune of Arzachena.
County_Dublin	County Dublin is a former county in Ireland.
County_Fermanagh	County Fermanagh is one of the thirty-two counties of Ireland and one of the six counties of Northern Ireland.
